"","observation","trial","load","stimulus_type","ended_on","url_code","trial_type","trial_seq","color_offset","color_angle_test","color_angle_deviation","color_angle_abs_deviation"
"35267","ac7c4","Pm",5,"ongoing","timeout",865338266,"ongoing",1,NA,NA,NA,NA
"35268","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",1,NA,NA,NA,NA
"35269","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",1,NA,NA,NA,NA
"35270","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",1,NA,NA,NA,NA
"35271","ac7c4","Pm",5,"ongoing","completion",865338266,"ongoing",1,NA,NA,NA,NA
"35272","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",2,NA,NA,NA,NA
"35273","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",2,NA,NA,NA,NA
"35274","ac7c4","Pm",5,"ongoing","timeout",865338266,"ongoing",2,NA,NA,NA,NA
"35275","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",2,NA,NA,NA,NA
"35276","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",2,NA,NA,NA,NA
"35277","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",2,NA,NA,NA,NA
"35278","ac7c4","Pm",5,"ongoing","completion",865338266,"ongoing",2,NA,NA,NA,NA
"35279","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",3,NA,NA,NA,NA
"35280","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",3,NA,NA,NA,NA
"35281","ac7c4","Pm",5,"ongoing","timeout",865338266,"ongoing",3,NA,NA,NA,NA
"35282","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",3,NA,NA,NA,NA
"35283","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",3,NA,NA,NA,NA
"35284","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",3,NA,NA,NA,NA
"35285","ac7c4","Pm",5,"ongoing","completion",865338266,"ongoing",3,NA,NA,NA,NA
"35286","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",4,NA,NA,NA,NA
"35287","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",4,NA,NA,NA,NA
"35288","ac7c4","Pm",5,"ongoing","timeout",865338266,"ongoing",4,NA,NA,NA,NA
"35289","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",4,NA,NA,NA,NA
"35290","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",4,NA,NA,NA,NA
"35291","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",4,NA,NA,NA,NA
"35292","ac7c4","Pm",5,"ongoing","completion",865338266,"ongoing",4,NA,NA,NA,NA
"35293","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",5,NA,NA,NA,NA
"35294","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",5,NA,NA,NA,NA
"35295","ac7c4","Pm",5,"ongoing","timeout",865338266,"ongoing",5,NA,NA,NA,NA
"35296","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",5,NA,NA,NA,NA
"35297","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",5,NA,NA,NA,NA
"35298","ac7c4","Pm",5,"ongoing","skipped",865338266,"ongoing",5,NA,NA,NA,NA
"35299","ac7c4","Pm",5,"ongoing","completion",865338266,"ongoing",5,NA,NA,NA,NA
"35300","ac7c4","Pm",5,NA,"completion",865338266,NA,NA,NA,NA,NA,NA
