"","observation","trial","load","stimulus_type","ended_on","url_code","trial_type","trial_seq","color_offset","color_angle_test","color_angle_deviation","color_angle_abs_deviation","stimulus_seq"
"104","11271","pm",1,"ongoing","response","14432423","ongoing",1,-18.4341721870472,32.848130716263,7.11356928373698,7.11356928373698,39
"105","11271","pm",1,"ongoing","response","14432423","ongoing",1,-109.783999789329,-45.8122048315582,-4.12649516844181,4.12649516844181,40
"106","11271","pm",1,"ongoing","response","14432423","ongoing",1,43.6451035647902,103.896392628681,4.48468737131896,4.48468737131896,41
"107","11271","pm",1,"ongoing","response","14432423","ongoing",1,-168.006155688196,147.947194804239,-16.198224804239,16.198224804239,42
"108","11271","pm",1,"ongoing","response","14432423","ongoing",1,54.9432160696244,165.962323300178,-14.5478833001783,14.5478833001783,43
"109","11271","pm",1,"ongoing","response","14432423","ongoing",1,132.626126586709,-13.2012659185527,-0.260534081447304,0.260534081447304,44
"110","11271","pm",1,"ongoing","response","14432423","ongoing",1,-47.9526890901086,-96.7383503399049,6.71968033990493,6.71968033990493,45
"111","11271","pm",1,"ongoing","response","14432423","ongoing",1,-119.393220406047,133.371759576049,-2.4324595760495,2.4324595760495,46
"112","11271","pm",1,"ongoing","response","14432423","ongoing",1,151.653182278271,60.8186450662854,-3.79894506628534,3.79894506628534,47
"113","11271","pm",1,"ongoing","response","14432423","ongoing",1,-43.2040667274662,-78.1331497449684,23.4334497449684,23.4334497449684,48
"114","11271","pm",1,"ongoing","response","14432423","ongoing",1,-89.4731174893916,15.976178901117,4.31062109888296,4.31062109888296,49
"115","11271","pm",1,"ongoing","response","14432423","ongoing",1,-93.4392634264866,-8.40893551496345,-11.3916644850365,11.3916644850365,50
"116","11271","pm",1,"ongoing","response","14432423","ongoing",1,42.8299913817446,5.81202423778166,2.44167576221832,2.44167576221832,51
"117","11271","pm",1,"ongoing","response","14432423","ongoing",1,107.452379873978,173.636946237445,8.70778876255542,8.70778876255542,52
"118","11271","pm",1,"ongoing","response","14432423","ongoing",1,66.4980050581817,80.5426896299384,-6.39168962993836,6.39168962993836,53
"119","11271","pm",1,"ongoing","response","14432423","ongoing",1,-147.254186342039,-83.2962951236947,30.0089951236946,30.0089951236946,54
"120","11271","pm",1,"ongoing","response","14432423","ongoing",1,58.6066829473341,9.30458571073223,-1.0845857107322,1.0845857107322,55
"121","11271","pm",1,"ongoing","response","14432423","ongoing",1,53.7207880362819,-35.8671934174394,7.22619341743939,7.22619341743939,56
"122","11271","pm",1,"ongoing","response","14432423","ongoing",1,152.878819797161,52.0679063071361,-1.23540630713615,1.23540630713615,57
"123","11271","pm",1,"ongoing","response","14432423","ongoing",1,112.544128785672,50.3718565814025,13.5494434185974,13.5494434185974,58
"124","11271","pm",1,"ongoing","response","14432423","ongoing",1,-77.8567390080113,62.611641856329,73.935808143671,73.935808143671,59
"125","11271","pm",1,"ongoing","response","14432423","ongoing",1,39.1982274058678,125.595798159457,-27.2352681594568,27.2352681594568,60
"126","11271","pm",1,"ongoing","response","14432423","ongoing",1,137.080632644017,-171.703296106151,-0.270530893849468,0.270530893849468,61
"127","11271","pm",1,"ongoing","response","14432423","ongoing",1,-19.7351999387369,-75.978664881826,3.16236488182608,3.16236488182608,62
"128","11271","pm",1,"ongoing","response","14432423","ongoing",1,95.9871701126821,170.737759440933,-15.1389394409327,15.1389394409327,63
"129","11271","pm",1,"prom_spec","response","14432423","prom",1,-55.5418444575203,-128.627021586973,-3.37297841302666,3.37297841302666,64
"130","11271","pm",1,"ongoing","response","14432423","ongoing",1,95.5249767200528,28.9486828407277,-27.5858828407277,27.5858828407277,65
"131","11271","pm",1,"ongoing","response","14432423","ongoing",1,38.9868180875294,1.06329132454607,-43.4671913245461,43.4671913245461,66
"132","11271","pm",1,"ongoing","response","14432423","ongoing",1,154.961549019741,156.196265171865,9.39626482813469,9.39626482813469,67
"133","11271","pm",1,"ongoing","response","14432423","ongoing",1,40.8859573424673,16.0286242141476,15.0127757858525,15.0127757858525,68
"134","11271","pm",1,"ongoing","response","14432423","ongoing",1,-137.730025407849,-140.974781588631,157.897581588631,157.897581588631,69
"135","11271","pm",1,"ongoing","response","14432423","ongoing",1,62.9764541439811,-178.467875216806,-25.4725547831936,25.4725547831936,70
"136","11271","pm",1,"ongoing","response","14432423","ongoing",1,19.1626299531506,172.566686162471,7.11271783752943,7.11271783752943,71
"137","11271","pm",1,"ongoing","response","14432423","ongoing",1,41.0757453061233,146.015546189296,-30.9931861892957,30.9931861892957,72
"138","11271","pm",1,"ongoing","response","14432423","ongoing",1,140.952951637851,59.0606773593622,13.6247226406379,13.6247226406379,73
"139","11271","pm",1,"ongoing","response","14432423","ongoing",1,-80.3219393646265,170.919288207557,-6.58335820755713,6.58335820755713,74
"140","11271","pm",1,"ongoing","response","14432423","ongoing",1,-47.1020123519782,-83.9720582713688,-5.48541172863111,5.48541172863111,75
"141","11271","pm",1,"ongoing","response","14432423","ongoing",1,29.940603265754,1.49068033089418,2.69631966910583,2.69631966910583,76
"142","11271","pm",1,"ongoing","response","14432423","ongoing",1,-115.717087404153,176.697028585681,11.309951414319,11.309951414319,77
"143","11271","pm",1,"ongoing","response","14432423","ongoing",1,-161.686565517119,16.6988824269338,13.1212175730662,13.1212175730662,78
"144","11271","pm",1,"ongoing","response","14432423","ongoing",1,83.09580352698,-33.5651599039765,10.6060599039765,10.6060599039765,79
