,observation,trial,load,stimulus_type,ended_on,url_code,trial_type,trial_seq,color_offset,color_angle_test,color_angle_deviation,color_angle_abs_deviation
77,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-37.1848822786467,78.4143733613216,0.415926638678343,0.415926638678343
78,1c555,Pm1,1,prom_spec,response,378198997,prom,1,91.5402153504122,-116.76162993234,-15.2383700676595,15.2383700676595
79,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,40.9789807878082,-58.5767480927154,29.9677480927154,29.9677480927154
80,1c555,Pm1,1,ongoing,response,378198997,ongoing,1,-123.04827877131,119.652610664423,-36.700820664423,36.700820664423
81,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-179.7179696221,-47.2383308354508,5.83093083545077,5.83093083545077
82,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-149.029225911015,-0.355852142628919,12.2837521426289,12.2837521426289
83,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-124.310430245285,85.1193348113162,2.45611518868373,2.45611518868373
84,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,74.8111901652083,138.489310357831,-23.7138703578311,23.7138703578311
85,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,56.101016567017,118.819889035492,8.56949096450762,8.56949096450762
86,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,102.407424089104,-72.0708038904153,-14.6701961095847,14.6701961095847
87,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-68.7185715782485,67.7698100012077,5.98828999879231,5.98828999879231
88,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-84.715287405377,-53.5012096699543,-5.0554903300457,5.0554903300457
89,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-125.891107930351,23.7645645308821,25.6721354691178,25.6721354691178
90,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,14.4613089119292,38.6829098953503,-8.24260989535037,8.24260989535037
91,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-0.22733376007227,32.4318638529953,-6.68866385299532,6.68866385299532
92,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,112.576834224009,143.53297048053,-35.0413704805301,35.0413704805301
93,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-15.2068652059072,80.5476111890182,5.73208881098185,5.73208881098185
94,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-2.58419902147884,30.3255677656871,5.36403223431284,5.36403223431284
95,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-14.5176383341456,-20.5854669568116,-0.552533043188305,0.552533043188305
96,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,149.712632725744,39.1575139132691,3.41208608673094,3.41208608673094
97,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-51.5306226854821,-4.51728657682133,-16.8083134231787,16.8083134231787
98,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,-97.0710434827708,98.6141213853533,46.1635586146467,46.1635586146467
99,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,142.685526971457,46.3581772167026,-6.39647721670258,6.39647721670258
100,1c555,Pm2,1,ongoing,response,378198997,ongoing,1,66.2488196613137,-46.6516425736613,-3.28705742633861,3.28705742633861
101,1c555,Pm3,1,ongoing,response,378198997,ongoing,1,-49.3549549512343,80.9548140547573,27.4262659452427,27.4262659452427
